[-326.0400842498474, -293.522443066296, -295.3849137111367, -314.6630257768145, -316.7833139701568, -306.80690813445415, -320.9952648708393, -308.24469259077307, -286.3045945136037, -292.83126124863907, -264.17821091569664, -323.1411555442768, -306.6072302556183, -318.8608409598463]  and predicted label is  11  and the correct label is  11
[-219.0904164235165, -216.95938299442486, -195.6882607295788, -208.1229141648935, -213.60032441543473, -212.04565549160353, -214.50611899364836, -193.28548292417432, -201.28336031824568, -219.43059073014658, -214.60710402594347, -215.66549459056984, -207.4034427554737, -222.90472428560125]  and predicted label is  2  and the correct label is  2
[-165.25208069834198, -128.02690399024652, -159.4693671313191, -162.95235474030477, -162.45815474887002, -159.77868908740444, -165.40001718294775, -165.78344474747482, -163.6680822810257, -160.34109135152065, -115.19779461468276, -165.8263465069986, -164.79157436566962, -164.56986752482817]  and predicted label is  11  and the correct label is  11
[-328.6913636625081, -336.19591571046806, -308.1864852165765, -315.76795646674765, -317.84635490818204, -319.33777437164906, -332.1997139978843, -329.632876754122, -319.4225391644876, -330.53993004335484, -333.2174377384781, -330.7417379526081, -336.30559682579496, -342.1327916787718]  and predicted label is  14  and the correct label is  1
[-97.67295796139908, -96.51920810722115, -86.17601487535687, -91.16502886956927, -88.84291741525138, -78.64271900299109, -96.65769300159982, -102.82739362384476, -87.40027540302087, -98.98722809272081, -97.8723640342563, -99.37812073683806, -98.7262746925667, -104.50778981596457]  and predicted label is  6  and the correct label is  6
[-299.5382397586769, -287.7718764010212, -266.436471358336, -282.4938657864417, -285.96236095294887, -281.94548864736555, -292.384076751878, -291.84609242721484, -277.40563124352985, -291.2271376610093, -284.1700069232968, -299.4399136711819, -287.96453125612084, -296.99596735620133]  and predicted label is  14  and the correct label is  1
[-242.08798562052453, -232.56918208995873, -210.15624717541058, -210.6244385387506, -178.6012422204827, -227.54187627996342, -237.43132974646784, -239.11734997518843, -223.27235034745647, -234.53315469487794, -237.08656749535754, -221.28756611762452, -236.85233842839844, -241.30016792504347]  and predicted label is  12  and the correct label is  12
[-435.43143638669943, -392.39070800762784, -405.3789887652369, -412.8816559518392, -409.919939046039, -414.5211249136369, -420.65567867394424, -422.9894413229391, -409.61018450347814, -397.7662217295205, -349.02503907881936, -429.7451430516381, -425.92074034534687, -430.1206169897604]  and predicted label is  11  and the correct label is  11
[-53.47878208261318, -31.69458238579107, -49.48400637606095, -50.206583840281624, -51.04308594707781, -50.993287021478224, -53.98861054642993, -54.392262745936115, -51.212337086884816, -52.35070689106896, -35.84712228655608, -53.338312639296966, -52.97997502887748, -53.18528856088496]  and predicted label is  10  and the correct label is  10
[-173.36152617849248, -170.1444882660157, -155.07733223056087, -155.75274170248744, -158.78046491848153, -160.28503333308504, -171.6163038717485, -169.73612973462187, -147.09677924056933, -166.43627978161587, -169.0712041001416, -168.82336001070863, -163.83002690078413, -172.0930486542877]  and predicted label is  7  and the correct label is  7
[-73.90980064079271, -71.74375330359786, -57.97503863714575, -66.70035570135299, -67.56768006247978, -68.4809744904958, -68.35912590343754, -72.85344545880601, -69.97642622485931, -71.92230886746383, -71.47197454284697, -70.00741580611967, -73.64110090583728, -74.8233245518127]  and predicted label is  14  and the correct label is  14
[-132.68181061892744, -129.6987153992839, -107.39277856241969, -91.79900600518337, -110.42358027626146, -126.62293582894327, -125.98483179013863, -130.28006749492462, -123.61080628566194, -131.73572708531646, -127.17132205076597, -120.83479567525323, -127.5411499279303, -134.4799371525682]  and predicted label is  13  and the correct label is  13
[-302.11015778545453, -294.5337475194118, -239.25851971659117, -277.9089161683566, -273.7126037178838, -290.94036950640617, -296.12174637016136, -288.01881065024173, -280.38081898785225, -293.32254948105367, -293.9490658130823, -297.66749716479694, -294.7370730562955, -302.9308615518209]  and predicted label is  14  and the correct label is  14
[-134.87903519626366, -130.67954465229565, -121.05337228046434, -123.3711894733584, -122.85298445543606, -127.42144352516104, -109.72763033405512, -132.5136597164317, -128.70148428743173, -133.8151686269963, -131.44798816978204, -124.17865080264842, -124.1557009032363, -134.88540226067636]  and predicted label is  4  and the correct label is  4
[-142.51847704716843, -136.25608543642483, -125.1898054273621, -123.50078487058364, -107.79202992373989, -130.1121170601921, -135.45508562361886, -138.46574353758504, -131.46407825959284, -137.36206144371297, -135.72627072156544, -132.279089803375, -132.49622616878347, -140.71398766936147]  and predicted label is  12  and the correct label is  12
[-125.44783387613082, -111.3045987781051, -115.41128192026909, -116.5834017572328, -116.88912308932177, -120.04531292603616, -123.0950189368041, -124.58441320271896, -120.241377453628, -107.52595856924471, -106.7288239124107, -121.22675773421884, -124.97340000852633, -125.45267862633237]  and predicted label is  11  and the correct label is  8
[-391.0628413730203, -373.91621155157776, -342.8150413986226, -346.84752547037965, -308.4614582294296, -370.7602172438472, -372.64859346866615, -389.15811835055763, -373.3903029416743, -376.8180386811696, -370.46839935891506, -367.84522155986093, -384.18012819533345, -396.7717490870584]  and predicted label is  12  and the correct label is  12
[-145.69653087751638, -138.16562794130928, -132.6226253810352, -136.49363847209713, -136.3040889626199, -136.6913682722022, -142.43534759338775, -138.66356928091497, -131.73060210653725, -137.03181975684242, -137.90102244304958, -141.99020546326366, -134.49484038132934, -112.24156838087801]  and predicted label is  9  and the correct label is  9
[-320.31018490382706, -307.59734863220245, -291.96996588931484, -290.503358610973, -253.59861249723488, -311.87128773879243, -313.94029805286937, -316.6633828007806, -309.6683327325886, -307.2071054821334, -308.1505520557504, -302.6170022189917, -321.8670472169066, -323.1338130174593]  and predicted label is  12  and the correct label is  12
[-235.8609550021038, -235.923859455986, -213.75712386905198, -221.62692292139388, -219.25277070600268, -222.19289081442176, -235.465216890095, -206.9522663645574, -201.75156529644607, -223.10705262456713, -230.85383885582218, -235.000088344076, -227.0094910362611, -232.69603280349347]  and predicted label is  7  and the correct label is  2
[-282.46759658763926, -269.7774777058717, -260.2844541882742, -254.3343280439986, -254.96220271019735, -257.70216853210025, -240.07771901164048, -275.3998127348872, -256.53987999530585, -268.9332397564287, -264.1547933938927, -266.170829540037, -259.5667013784599, -284.98170501500715]  and predicted label is  4  and the correct label is  4
[-284.95250323742727, -276.2285537244579, -248.46573321314705, -263.40393975647913, -266.4203419454727, -253.98983947363553, -273.3269758173967, -279.3355522669326, -256.1649174119161, -270.37119045423447, -269.87180228301264, -276.9606197872405, -263.8635702047936, -284.9817050150071]  and predicted label is  14  and the correct label is  6
[-43.35443358192039, -27.812318394032996, -38.24041239032991, -38.67782439700887, -40.20472146119186, -40.8603160570817, -43.86030085220104, -44.265791654887146, -41.07825381950945, -41.11972002392345, -31.103371260692334, -43.21200158665756, -42.85214464445166, -43.05941774598104]  and predicted label is  10  and the correct label is  10
[-35.021844550455654, -31.873344581769658, -21.509948931506237, -31.10030867231754, -31.668942068299938, -32.4320931849236, -33.731991157972146, -34.139320563838176, -33.02361209381391, -33.18457002278226, -31.415145257086976, -32.392543353458194, -33.82292654869395, -34.319841292197]  and predicted label is  14  and the correct label is  14
[-312.95842512537405, -304.45149294369463, -275.2017160948252, -278.45680911894647, -279.39583163702764, -290.6882287579978, -288.08628573422277, -296.2380093849408, -276.3241480519852, -296.38244914937246, -297.8573534362058, -292.61634850254586, -259.8868502940372, -305.72370935233835]  and predicted label is  5  and the correct label is  5
[-191.46624311706063, -180.28339437762963, -166.60043751282808, -166.1839940338197, -159.85749884934984, -176.08746054775287, -170.13601496060187, -185.37147921073316, -178.00165527393932, -182.69962237200784, -177.27809995369765, -168.7629394580676, -174.14372691990118, -194.54201486143174]  and predicted label is  12  and the correct label is  3
[-92.07905610049845, -80.28626734761097, -77.2451211125248, -82.80132914474694, -81.64796092505901, -81.798637495373, -88.21028018378718, -81.13123873400697, -72.70876222169753, -64.59181791964376, -76.24831400072446, -90.37782094705487, -87.71055305078842, -84.7116253356922]  and predicted label is  8  and the correct label is  8
[-542.4172432596464, -515.2242725873256, -480.3987813967179, -488.06369814215265, -475.8692136628753, -497.66762498743253, -461.9896144736997, -525.8172407505922, -507.0320472753495, -516.1012637752375, -503.4717141906391, -510.6960324858154, -505.06995076055233, -544.3831451916012]  and predicted label is  4  and the correct label is  4
[-225.99817170249864, -219.69820485419385, -187.74486176326388, -194.9950857480581, -199.81766768234158, -212.89865137310537, -215.95831503368552, -220.87931081363277, -206.580691977469, -215.61387790452278, -220.13494455076975, -212.80155608974187, -218.57384035210634, -225.32509241425169]  and predicted label is  14  and the correct label is  14
[-142.29533349585424, -134.35896545153895, -123.03649403711582, -127.71024223990624, -130.6217855196408, -130.58212068943786, -134.90343800533262, -135.18232919157927, -129.19539471827446, -132.23809746430973, -128.79479891596597, -129.48669845383904, -128.55994618570975, -136.89994507229352]  and predicted label is  14  and the correct label is  3
[-92.07905610049845, -86.60943085258751, -86.0749491177484, -88.6592622992304, -88.04043622992577, -87.34381493985256, -92.0169426735575, -87.57695855339253, -82.22717535577323, -71.30891743413517, -83.88823683284016, -94.24902195796275, -89.90777762812465, -88.5828263466001]  and predicted label is  8  and the correct label is  8
[-359.99664869038196, -349.7806594139956, -317.8595382774549, -313.3748330669829, -262.057544204364, -340.55052161343457, -339.90316436473995, -357.3924107162908, -344.54092070049376, -348.8162094368356, -348.71150330192444, -334.8377531761676, -349.2116695633855, -365.29552435367856]  and predicted label is  12  and the correct label is  12
[-227.64614900629542, -225.8605810830939, -201.19550369103752, -211.94749279917062, -214.57317027432245, -213.36620398649663, -225.72748369148047, -220.10904257913532, -209.50505612860442, -227.62356984058985, -223.32241027117712, -223.34230092047218, -213.9337304000778, -233.09958797199215]  and predicted label is  14  and the correct label is  1
[-360.2843307628337, -341.1313936713244, -320.04230178199225, -319.59965874755557, -305.82996178532704, -342.891044545769, -351.97940931425177, -355.55982925254244, -337.1525928409166, -351.2416926661528, -342.33618548982383, -332.0297034017404, -351.365219077219, -362.52293563143877]  and predicted label is  12  and the correct label is  3
[-201.47280858209703, -195.6097644132294, -162.21061179342254, -179.56341430373894, -172.77954858463622, -188.76498669778076, -200.1449349640696, -197.51285332232442, -186.7151795862207, -194.65498206667493, -192.14315556417125, -190.84418589222463, -195.66728779599242, -202.07761851088986]  and predicted label is  14  and the correct label is  14
[-134.47357008815547, -127.51391334194625, -122.23648162715537, -123.97626763537059, -124.70928244580168, -122.80052498220482, -131.9705656625376, -131.2451483909682, -117.93030818486066, -117.03084488482936, -125.46279323568764, -131.89206528759095, -134.4080832123922, -128.2416125275287]  and predicted label is  8  and the correct label is  8
[-44.4530458705885, -27.640468137106335, -40.72531904011791, -41.242773754470406, -39.32925272383795, -41.871916968760175, -43.167153671641096, -44.265791654887146, -43.15769536118928, -40.83203795147166, -31.508836368800498, -44.310613875325664, -43.95075693311977, -43.75256492654098]  and predicted label is  10  and the correct label is  10
[-125.44783387613082, -121.06190382046314, -110.63621269748558, -108.90100310138921, -105.36537638571998, -113.71559202051348, -112.01287638792634, -123.89126602215902, -117.96126521648604, -118.15336496100751, -117.43487343149263, -110.53335933269047, -115.36764486429547, -125.45267862633237]  and predicted label is  12  and the correct label is  3
[-34.32869736989571, -29.676120004433436, -29.32757437455961, -29.308549203089484, -30.975794887739994, -29.03089580326145, -32.63337886930404, -33.44617338327823, -30.538705444025908, -21.95043296309369, -30.721998076527036, -34.18430282268625, -33.129779368134, -32.710403379762894]  and predicted label is  8  and the correct label is  8
[-95.07478837405245, -90.92691896612382, -82.97385632853657, -88.65926229923042, -88.29175065820667, -88.62474878531462, -88.12512237544685, -87.9824236615007, -78.33535505766262, -86.33485554464416, -87.19982205581263, -93.55587477740282, -92.79814938602081, -93.97645389295246]  and predicted label is  7  and the correct label is  7
[-114.22487308676992, -109.41693744808983, -100.62297827125369, -79.20621515483641, -101.14548382499738, -107.45918401016623, -112.9667092425752, -114.05247700356183, -110.51275929436079, -111.47097792836168, -110.47101353445909, -113.24888109474621, -111.37983372130078, -113.94051345030854]  and predicted label is  13  and the correct label is  13
[-321.02704861100426, -317.11811056359994, -277.79593764895407, -283.7922736653987, -290.63261260554043, -304.3494607701697, -264.3086247135078, -295.69898856061207, -295.0988788897816, -310.6197372414212, -310.92130804487283, -295.958730224894, -297.78013634395074, -318.6340033471291]  and predicted label is  4  and the correct label is  4
[-304.9135181663611, -286.3551087308211, -238.01914672326978, -270.5551105011513, -269.346338504474, -279.2047005701431, -282.1401162299794, -290.277476509301, -275.9663021857539, -294.53894480537815, -289.79915139970535, -280.86367540141515, -282.3576602426361, -301.1391020825929]  and predicted label is  14  and the correct label is  14
[-316.0797081672804, -312.1720137906412, -274.11503202612107, -286.7591743116685, -294.1120416765402, -311.4715206517989, -314.6046247948938, -311.2799076258923, -292.9245013497798, -309.0821371526063, -304.33100699667614, -313.37151943557615, -311.6194381865034, -323.81121184105115]  and predicted label is  14  and the correct label is  3
[-283.97167398441553, -270.1676753418492, -234.2018711080639, -253.05597431713397, -249.40569263319105, -266.3585641598038, -277.07706795567873, -280.38537439143136, -265.2640683010468, -276.4622296343803, -269.93820713824095, -271.36219782824213, -271.1565878845664, -285.6748521955671]  and predicted label is  14  and the correct label is  14
[-188.4580883235081, -182.8016472310504, -152.75706381755182, -169.09333374875396, -166.46100620859553, -167.80426927932476, -180.93184812083985, -171.69555567710975, -156.04152379063453, -176.67293973827597, -178.89150725041927, -183.29809166917752, -181.16926523453975, -186.3735284443051]  and predicted label is  14  and the correct label is  14
[-73.72747908399876, -66.95626156081582, -64.53222275512717, -64.16632825423005, -49.12027949382804, -68.41010015090914, -72.16578839320788, -73.25891056691417, -69.82227554503204, -70.53601450634393, -69.39253300116712, -67.03415638841776, -72.72481017396312, -74.8233245518127]  and predicted label is  12  and the correct label is  12
[-206.44262188167303, -199.58632593979513, -172.06778443749297, -185.1798505239117, -189.03322368576667, -195.65661259483304, -202.22437650574943, -205.5961819311108, -198.43609435473348, -199.48429530431036, -201.74823708089264, -192.76024307813023, -201.20855134115075, -204.51373499650845]  and predicted label is  14  and the correct label is  14
[-440.9606650372577, -437.08155732267375, -410.1366986154811, -416.43173265476923, -412.09933312379866, -387.42955088419797, -431.38502025982535, -440.617152378987, -420.847499005378, -436.52856524881884, -431.96556608287125, -437.3076201958998, -435.75131920630474, -443.3757514708429]  and predicted label is  6  and the correct label is  6
[-305.40147455336114, -294.43289258405804, -280.2478577468381, -285.48407350191127, -284.8894286982451, -275.2939725039789, -300.2968127301025, -301.7468191852495, -281.5559730654389, -290.47231669859354, -294.5057628786197, -306.2489088261398, -302.4845406466846, -310.2998920014532]  and predicted label is  6  and the correct label is  6
[-195.21966109231215, -191.0830457535989, -165.06831491770438, -145.3774996206014, -170.20859230393748, -179.92633140029082, -185.83839922363788, -193.67795137083377, -185.80160025103413, -192.81765662863262, -189.2391997393795, -184.47466549931536, -187.79730661071923, -195.64062715009987]  and predicted label is  13  and the correct label is  13
[-265.0864021073839, -267.6821770110783, -241.0453831259225, -244.10205702452018, -243.36010165123946, -238.35372398682787, -257.88773029266065, -267.9563182073882, -251.50237445182745, -270.19614205200844, -265.0097024506146, -265.6282547640713, -260.89522610751595, -274.85583420010323]  and predicted label is  6  and the correct label is  1
[-338.608517405808, -328.8157846180951, -299.9710191193619, -313.98565993403275, -307.2135055378699, -309.98968952580196, -327.01917966699267, -321.598338309505, -271.2522520523726, -323.99548033808344, -326.59784949800957, -329.04428916285116, -322.3262681826014, -335.5096212328269]  and predicted label is  7  and the correct label is  7
[-442.7831961651525, -431.6699112708187, -396.3492036057477, -402.03488075382603, -396.0953313722638, -360.1808234998133, -419.0070070265202, -430.7108117574685, -408.41171332166334, -425.92795892575805, -430.6831359031483, -428.19021781958287, -415.02476814761366, -443.1038177553592]  and predicted label is  6  and the correct label is  6
[-44.4530458705885, -27.424871791427513, -40.72531904011791, -41.935920935030346, -42.5073065541859, -42.56506414932012, -42.761688563532935, -44.265791654887146, -42.464548180629336, -41.52518513203161, -23.315612089190907, -44.310613875325664, -43.25760975255982, -44.445712107100924]  and predicted label is  11  and the correct label is  11
[-132.68181061892744, -91.0086576898056, -121.57970209076629, -124.87705418070878, -124.24975011642324, -124.90243937973669, -134.3219409197011, -132.91912482453986, -125.92889556519195, -125.02764300146343, -111.30698083104754, -131.01659655023704, -134.00261810428404, -132.80596071899652]  and predicted label is  10  and the correct label is  10
[-218.72577330992857, -214.18679427218507, -197.49461521585798, -202.74001058190416, -209.2480208822131, -205.89499972252653, -210.23878420206117, -184.81795255454168, -195.33970022798235, -207.68873774602784, -210.6542717446769, -214.97060979011135, -205.4518770547233, -216.45162435891805]  and predicted label is  2  and the correct label is  2
[-82.87099833167981, -78.30112334073877, -77.97304131819443, -79.32772743329386, -81.98956348682185, -77.49852604790782, -83.27492734044849, -77.61706066216938, -73.74748138869421, -64.0268853028971, -76.77760636327699, -84.12271090532336, -75.56043953852271, -78.20395901723228]  and predicted label is  8  and the correct label is  8
[-226.69131888305859, -221.7776463958737, -204.70030259023787, -212.0551398776391, -213.5946263943201, -193.93743332007543, -213.27273768843537, -221.0616323704267, -206.45099936115162, -218.0218235131746, -220.64577017453576, -220.6981087913849, -217.56022127627162, -224.91962730614352]  and predicted label is  6  and the correct label is  6
[-238.05817957943998, -230.12476680152548, -204.15394828613682, -213.8883653520434, -223.78986427933864, -223.66035422086009, -225.67916243445092, -204.4715101340378, -209.37125290028789, -224.93517973796605, -222.8248107956037, -233.94403566982666, -227.06174740840706, -234.24831230208758]  and predicted label is  14  and the correct label is  2
[-184.8076305191676, -179.1503973087738, -170.75174301513525, -169.25558217178212, -169.92129527300355, -160.88029280777036, -179.69048983228188, -182.04740288300852, -175.48008032619802, -178.81408103924738, -177.3700650639075, -181.29147686949537, -181.4228942015449, -184.41614404652785]  and predicted label is  6  and the correct label is  6
[-216.45708976861025, -218.7694916023211, -203.77778130861307, -210.9042521617655, -208.69002524339112, -202.60299201147765, -217.9403642293567, -218.5767257206387, -210.86819243865074, -215.95075022116532, -217.00818401480936, -218.76176809334572, -219.2024490115286, -222.02925554824736]  and predicted label is  6  and the correct label is  1
[-33.92323226178755, -17.048315278331227, -29.88719016249503, -29.92165367597589, -30.752651336425785, -30.727345092685184, -33.731991157972146, -34.139320563838176, -30.94417055213407, -33.18457002278226, -20.15335137997113, -32.392543353458194, -32.724314260025835, -32.93354693107711]  and predicted label is  10  and the correct label is  10
[-283.97167398441553, -281.23668588833607, -238.62338955141018, -264.4407657286497, -259.5000573145919, -274.106396617942, -280.76594740979266, -281.4839866800994, -269.60142037188496, -274.4912027632052, -279.58771003394037, -276.99698743141136, -282.66197733264966, -286.08031730367526]  and predicted label is  14  and the correct label is  14
[-103.40737740551718, -77.83240892377388, -90.46418860122442, -91.6540806937857, -92.5872315762534, -93.00292735414719, -98.96027809459385, -103.92600591251286, -96.1789709491055, -94.11749825170182, -80.83372707735542, -100.35894998984978, -100.62339467745258, -102.42834827428474]  and predicted label is  10  and the correct label is  10
[-254.5794577353489, -189.61830123450574, -238.89663382632733, -243.59868503343114, -244.0359763314128, -244.14671569533144, -249.08743336409034, -251.66418919488788, -241.43310154128162, -241.07096049871262, -192.4479432860618, -250.78935987685134, -248.55186639727546, -248.36576794525584]  and predicted label is  10  and the correct label is  10
[-73.72747908399876, -58.30397819231107, -69.08082258962686, -69.10521964346746, -70.6403733771699, -71.25922895027125, -73.55208275432776, -74.64520492803406, -71.48050362163558, -71.22916168690388, -60.83596526227687, -73.59093474457578, -73.23563579772912, -73.43703019069281]  and predicted label is  10  and the correct label is  10
[-129.54994617104884, -131.0850097604038, -108.91700198881348, -92.28070514603505, -116.50692713059368, -125.52432354027516, -126.93175949147466, -132.76497414471262, -125.84885285751841, -132.4288742658764, -129.90754312883487, -128.02086427668306, -129.62059146961016, -134.4799371525682]  and predicted label is  13  and the correct label is  13
[-93.97617608538432, -92.02553125479193, -81.18395042795785, -72.97917206542698, -84.07392503921355, -92.13130668263462, -90.31219458131906, -93.5118527490121, -89.10961282677106, -93.28567031308673, -92.6720927294841, -91.89764670079929, -93.89676167468892, -95.07506618162057]  and predicted label is  13  and the correct label is  13
[-175.52032910605527, -167.0484415081361, -152.7710728163774, -160.75511342330714, -160.314208542055, -166.51888469688933, -162.47779238548017, -148.57231708522616, -154.63543086865803, -164.32325382389564, -163.89606501336215, -172.1408015798409, -172.3885084980805, -176.2011376137663]  and predicted label is  2  and the correct label is  2
[-340.1125948025843, -339.76701212892556, -280.226693464286, -304.0248417050101, -310.3603341888424, -331.85524561624834, -325.45190952029424, -331.16640135222445, -318.97362013928836, -341.9129035478977, -337.95428574844135, -321.3426964168738, -328.36822212963176, -345.5827792246034]  and predicted label is  14  and the correct label is  14
[-178.51606137960925, -174.8861537097563, -160.16938437068706, -163.05769851630117, -168.31915666305105, -171.3833374808075, -173.62206424403774, -153.7871368940843, -158.55265574039035, -172.03985715288977, -172.93924826506418, -178.80657021970737, -175.89346511403355, -183.16338107803247]  and predicted label is  2  and the correct label is  2
[-164.8466155902338, -134.30772534302105, -155.43159292058536, -156.1107392638272, -156.28436864496808, -156.282181525938, -161.81649824449164, -165.78344474747482, -162.687253028014, -155.04611288623812, -151.82044343430204, -161.9551454960907, -164.38610925756146, -160.13905072598487]  and predicted label is  10  and the correct label is  10
[-235.71705509508325, -227.23640414434652, -197.77243490017892, -205.53076051665835, -174.03723379144026, -221.5601701680417, -222.7440392487202, -231.41124701278991, -219.72539613089214, -226.99104728184633, -227.3864865202551, -220.37396762110632, -226.74001223050854, -232.96605657936763]  and predicted label is  12  and the correct label is  12
[-55.270541551841234, -52.84826971352368, -50.02300287679363, -51.385238836623266, -51.26622949839202, -38.724987615781046, -53.295463365869985, -54.392262745936115, -50.247256190841235, -53.44931917973707, -51.41129063939819, -53.743777747405126, -54.07858731754559, -54.57158292200485]  and predicted label is  6  and the correct label is  6
[-93.97617608538434, -59.78060530234765, -87.57902651452467, -89.16700625645899, -90.52534287971376, -89.44572933738445, -94.50184932334548, -93.10638764090395, -91.74867015638632, -90.2411478753633, -79.04035117536003, -93.15040966929466, -93.49129656658076, -93.68877182050068]  and predicted label is  10  and the correct label is  10
[-221.2106799597166, -215.9140152202756, -196.08112511192962, -203.46325579362133, -199.9455010538515, -208.27446318128153, -209.5250177342985, -192.92968063784977, -196.49148727913774, -211.3086243286548, -216.9568907204218, -215.15293134690532, -205.35656687491905, -215.0653299977982]  and predicted label is  2  and the correct label is  2
[-98.24832210630265, -101.06780794172086, -88.29694485610014, -93.15118942124587, -94.72828588212259, -95.51512739822563, -103.93701183701444, -99.76712282915318, -95.00339761930127, -102.72489771100417, -101.4277120957457, -100.05784489706586, -100.03560801255047, -105.2009369965245]  and predicted label is  14  and the correct label is  1
[-54.57739437128129, -51.05651024429562, -49.07854126795279, -50.57430862040694, -37.53486605968639, -51.599422825048535, -51.68602545343588, -53.293650457268, -51.212337086884816, -52.06302481861717, -51.00582553129002, -51.03572754630292, -52.97997502887748, -54.57158292200485]  and predicted label is  12  and the correct label is  12
[-72.52350627967282, -71.05060612303791, -64.29333084684481, -68.47149588337832, -68.56093183549007, -71.86536475384156, -72.45347046565965, -63.452815360386694, -60.38593855275925, -58.69951209273822, -68.00623864004724, -72.2046403834559, -70.93305070473507, -70.34598773733451]  and predicted label is  8  and the correct label is  8
